tweet_id,rating_numerator,rating_denominator,name,dog_stage,p1,p1_confidence,p1_dog,p2,p2_confidence,p2_dog,p3,p3_confidence,p3_dog,retweet_count,favorite_count,year,month,day
718540630683709445,10.0,10.0,NULL,,Maltese_dog,0.632,True,West_Highland_white_terrier,0.187,True,cairn,0.044,True,928.0,2247.0,2016,April,Friday
718460005985447936,9.0,10.0,Bowie,,badger,0.357,False,Boston_bull,0.253,True,kelpie,0.113,True,482.0,2514.0,2016,April,Friday
718246886998687744,3.0,10.0,Alexanderson,,Chihuahua,0.354,True,carton,0.16,False,Siberian_husky,0.057,True,448.0,1764.0,2016,April,Friday
718234618122661888,11.0,10.0,Suki,,malamute,0.37,True,Siberian_husky,0.356,True,Eskimo_dog,0.271,True,916.0,3580.0,2016,April,Friday
717841801130979328,11.0,10.0,Barclay,,Brittany_spaniel,0.923,True,English_springer,0.07,True,bath_towel,0.003,False,545.0,2278.0,2016,April,Wednesday
717537687239008257,11.0,10.0,NULL,,golden_retriever,0.779,True,Labrador_retriever,0.053,True,kuvasz,0.05,True,1668.0,5339.0,2016,April,Wednesday
717428917016076293,11.0,10.0,Skittle,,,,,,,,,,,408.0,1482.0,2016,April,Tuesday
717421804990701568,9.0,10.0,Ebby,,miniature_pinscher,0.286,True,Italian_greyhound,0.084,True,beagle,0.065,True,761.0,2899.0,2016,April,Tuesday
717047459982213120,12.0,10.0,Flávio,,golden_retriever,0.984,True,Labrador_retriever,0.012,True,cocker_spaniel,0.002,True,1748.0,5822.0,2016,April,Monday
717009362452090881,10.0,10.0,Smokey,pupper,Siberian_husky,0.506,True,Eskimo_dog,0.27,True,malamute,0.061,True,873.0,2987.0,2016,April,Monday
716802964044845056,10.0,10.0,Link,,malinois,0.62,True,Leonberg,0.118,True,bull_mastiff,0.067,True,1053.0,3977.0,2016,April,Monday
716791146589110272,11.0,10.0,Jennifur,,Pomeranian,0.469,True,seat_belt,0.155,False,golden_retriever,0.125,True,1461.0,7762.0,2016,April,Monday
716730379797970944,12.0,10.0,NULL,,,,,,,,,,,397.0,1138.0,2016,April,Sunday
716447146686459905,13.0,10.0,Ozzy,pupper,,,,,,,,,,5338.0,12055.0,2016,April,Sunday
716285507865542656,12.0,10.0,Stephanus,,Yorkshire_terrier,0.43,True,silky_terrier,0.197,True,cairn,0.073,True,969.0,2565.0,2016,April,Saturday
716080869887381504,11.0,10.0,NULL,doggo,golden_retriever,0.639,True,chow,0.255,True,Tibetan_mastiff,0.072,True,1716.0,6272.0,2016,April,Saturday
715928423106027520,11.0,10.0,Bubbles,,pug,0.977,True,French_bulldog,0.02,True,bull_mastiff,0.002,True,796.0,2939.0,2016,April,Friday
715758151270801409,13.0,10.0,old,,,,,,,,,,,1295.0,3428.0,2016,April,Friday
715733265223708672,10.0,10.0,NULL,,Dandie_Dinmont,0.74,True,miniature_poodle,0.082,True,toy_poodle,0.064,True,1539.0,4300.0,2016,April,Friday
715704790270025728,11.0,10.0,Bentley,,,,,,,,,,,515.0,2568.0,2016,April,Friday
715696743237730304,10.0,10.0,Toby,,Staffordshire_bullterrier,0.428,True,pug,0.221,True,French_bulldog,0.132,True,1171.0,3623.0,2016,April,Friday
715680795826982913,12.0,10.0,Zeus,,golden_retriever,0.991,True,Labrador_retriever,0.002,True,chow,0.001,True,,,2016,March,Thursday
715342466308784130,10.0,10.0,Oscar,,West_Highland_white_terrier,0.597,True,soft-coated_wheaten_terrier,0.143,True,Lakeland_terrier,0.137,True,627.0,2799.0,2016,March,Thursday
715220193576927233,10.0,10.0,Nico,,Chihuahua,0.584,True,Italian_greyhound,0.377,True,Boston_bull,0.017,True,592.0,2224.0,2016,March,Wednesday
715200624753819648,12.0,10.0,Michelangelope,,Chihuahua,0.957,True,beagle,0.008,True,Labrador_retriever,0.008,True,1692.0,4764.0,2016,March,Wednesday
715009755312439296,12.0,10.0,Siba,,dingo,0.311,False,Chihuahua,0.142,True,Cardigan,0.104,True,1108.0,3831.0,2016,March,Wednesday
714982300363173890,9.0,10.0,Calbert,,Brittany_spaniel,0.944,True,beagle,0.025,True,Ibizan_hound,0.01,True,937.0,3445.0,2016,March,Wednesday
714962719905021952,12.0,10.0,NULL,,,,,,,,,,,3851.0,6770.0,2016,March,Tuesday
714957620017307648,10.0,10.0,Curtis,,Great_Pyrenees,0.252,True,Samoyed,0.139,True,kuvasz,0.129,True,1286.0,3826.0,2016,March,Tuesday
714606013974974464,12.0,10.0,NULL,pupper,Norfolk_terrier,0.293,True,Labrador_retriever,0.256,True,golden_retriever,0.13,True,834.0,3358.0,2016,March,Tuesday
714485234495041536,10.0,10.0,Blitz,,,,,,,,,,,1013.0,2462.0,2016,March,Monday
714258258790387713,10.0,10.0,Travis,,collie,0.177,True,Chesapeake_Bay_retriever,0.102,True,beagle,0.101,True,673.0,2829.0,2016,March,Monday
714251586676113411,8.0,10.0,Thumas,,soft-coated_wheaten_terrier,0.752,True,Bedlington_terrier,0.176,True,Great_Pyrenees,0.011,True,765.0,3035.0,2016,March,Monday
714214115368108032,13.0,10.0,NULL,,pug,0.534,True,bloodhound,0.165,True,German_shepherd,0.047,True,802.0,2123.0,2016,March,Sunday
714141408463036416,10.0,10.0,NULL,,Labrador_retriever,0.587,True,golden_retriever,0.379,True,redbone,0.004,True,1286.0,4014.0,2016,March,Sunday
713919462244790272,12.0,10.0,Kanu,,Siberian_husky,0.463,True,Eskimo_dog,0.39,True,malamute,0.098,True,725.0,3053.0,2016,March,Sunday
713909862279876608,12.0,10.0,Doug,,,,,,,,,,,487.0,1756.0,2016,March,Sunday
713761197720473600,12.0,10.0,Piper,,Brittany_spaniel,0.798,True,English_springer,0.045,True,Welsh_springer_spaniel,0.038,True,1245.0,4478.0,2016,March,Saturday
713411074226274305,11.0,10.0,NULL,,Great_Pyrenees,0.72,True,Samoyed,0.13,True,kuvasz,0.122,True,1191.0,4103.0,2016,March,Friday
713177543487135744,10.0,10.0,Lance,,whippet,0.734,True,basenji,0.026,True,Great_Dane,0.026,True,2605.0,6669.0,2016,March,Friday
713175907180089344,10.0,10.0,Opie,,timber_wolf,0.504,False,malamute,0.431,True,Siberian_husky,0.028,True,1339.0,4101.0,2016,March,Friday
712809025985978368,10.0,10.0,Stubert,,Labrador_retriever,0.869,True,carton,0.095,False,pug,0.008,True,6114.0,17612.0,2016,March,Thursday
712717840512598017,10.0,10.0,NULL,,Great_Pyrenees,0.732,True,kuvasz,0.121,True,Irish_wolfhound,0.05,True,4527.0,11365.0,2016,March,Wednesday
712668654853337088,10.0,10.0,Sunny,,Labrador_retriever,0.829,True,golden_retriever,0.039,True,Chihuahua,0.026,True,1104.0,3841.0,2016,March,Wednesday
712438159032893441,11.0,10.0,Kane,,ice_bear,0.869,False,Great_Pyrenees,0.069,True,Labrador_retriever,0.025,True,1424.0,4922.0,2016,March,Wednesday
712309440758808576,12.0,10.0,NULL,pupper,,,,,,,,,,24.0,222.0,2016,March,Tuesday
712097430750289920,10.0,10.0,NULL,,Labrador_retriever,0.72,True,whippet,0.048,True,Chesapeake_Bay_retriever,0.045,True,942.0,3477.0,2016,March,Tuesday
712085617388212225,11.0,10.0,Olive,,Shih-Tzu,0.625,True,Tibetan_terrier,0.127,True,Lhasa,0.12,True,440.0,3027.0,2016,March,Tuesday
711743778164514816,11.0,10.0,Roosevelt,,Lakeland_terrier,0.46,True,miniature_poodle,0.22,True,standard_poodle,0.13,True,913.0,2628.0,2016,March,Monday
711732680602345472,10.0,10.0,NULL,,dingo,0.367,False,Ibizan_hound,0.335,True,Eskimo_dog,0.074,True,3706.0,8117.0,2016,March,Monday
711363825979756544,11.0,10.0,NULL,,Pembroke,0.751,True,Cardigan,0.241,True,basenji,0.003,True,1021.0,3334.0,2016,March,Sunday
711306686208872448,3.0,10.0,NULL,,leatherback_turtle,0.281,False,loggerhead,0.123,False,Dandie_Dinmont,0.087,True,681.0,3063.0,2016,March,Saturday
711008018775851008,11.0,10.0,Chuckles,pupper,French_bulldog,0.731,True,Boston_bull,0.151,True,pug,0.022,True,,,2016,March,Saturday
710997087345876993,12.0,10.0,Milo,,malamute,0.281,True,Eskimo_dog,0.233,True,Pembroke,0.092,True,1270.0,4229.0,2016,March,Saturday
710844581445812225,10.0,10.0,Staniel,,dingo,0.537,False,Pembroke,0.2,True,basenji,0.061,True,617.0,2358.0,2016,March,Friday
710833117892898816,12.0,10.0,Sora,,Pembroke,0.804,True,Cardigan,0.19,True,German_shepherd,0.002,True,477.0,2478.0,2016,March,Friday
710609963652087808,12.0,10.0,NULL,,,,,,,,,,,2167.0,4448.0,2016,March,Thursday
710588934686908417,12.0,10.0,Beemo,,Pembroke,0.982,True,Cardigan,0.009,True,malamute,0.008,True,1705.0,4187.0,2016,March,Thursday
710296729921429505,12.0,10.0,Oshie,,,,,,,,,,,672.0,2209.0,2016,March,Thursday
710283270106132480,11.0,10.0,Gunner,,Shih-Tzu,0.932,True,Lhasa,0.031,True,Tibetan_terrier,0.009,True,482.0,2003.0,2016,March,Thursday
710272297844797440,11.0,10.0,infuriating,,Old_English_sheepdog,0.586,True,wire-haired_fox_terrier,0.119,True,Lakeland_terrier,0.107,True,1147.0,4154.0,2016,March,Thursday
710269109699739648,13.0,10.0,NULL,,pug,0.415,True,German_shepherd,0.178,True,Labrador_retriever,0.1,True,1019.0,2206.0,2016,March,Thursday
710153181850935296,11.0,10.0,Lacy,,cowboy_hat,0.979,False,sombrero,0.011,False,cocker_spaniel,0.003,True,816.0,2693.0,2016,March,Wednesday
710140971284037632,8.0,10.0,Tater,,Pekinese,0.953,True,papillon,0.02,True,Japanese_spaniel,0.006,True,808.0,2527.0,2016,March,Wednesday
710117014656950272,11.0,10.0,NULL,pupper,toy_poodle,0.802,True,miniature_poodle,0.112,True,cocker_spaniel,0.063,True,1787.0,5046.0,2016,March,Wednesday
709918798883774466,12.0,10.0,Watson,,Pembroke,0.956,True,Cardigan,0.021,True,Chihuahua,0.008,True,998.0,3239.0,2016,March,Wednesday
709852847387627521,12.0,10.0,NULL,,Chihuahua,0.946,True,Pomeranian,0.019,True,West_Highland_white_terrier,0.01,True,1094.0,3243.0,2016,March,Tuesday
709566166965075968,12.0,10.0,Olaf,,chow,1.0,True,Tibetan_mastiff,0.0,True,Australian_terrier,0.0,True,1079.0,3265.0,2016,March,Tuesday
709556954897764353,12.0,10.0,Cecil,,golden_retriever,0.79,True,kuvasz,0.105,True,Labrador_retriever,0.087,True,977.0,3030.0,2016,March,Tuesday
709519240576036864,9.0,10.0,Vince,,cocker_spaniel,0.415,True,Newfoundland,0.225,True,flat-coated_retriever,0.197,True,219.0,1390.0,2016,March,Monday
709449600415961088,10.0,10.0,Karma,,Maltese_dog,0.78,True,Dandie_Dinmont,0.074,True,Norfolk_terrier,0.034,True,520.0,2030.0,2016,March,Monday
709409458133323776,8.0,10.0,Billy,,Shetland_sheepdog,0.797,True,collie,0.054,True,keeshond,0.032,True,619.0,2431.0,2016,March,Monday
709225125749587968,11.0,10.0,Walker,,Labrador_retriever,0.271,True,Pomeranian,0.15,True,golden_retriever,0.146,True,523.0,2217.0,2016,March,Monday
709207347839836162,11.0,10.0,Penny,,Chihuahua,0.948,True,Italian_greyhound,0.018,True,quilt,0.017,False,5209.0,11461.0,2016,March,Monday
709179584944730112,13.0,10.0,Sammy,,,,,,,,,,,613.0,1859.0,2016,March,Monday
709158332880297985,10.0,10.0,Rodney,,Siberian_husky,0.213,True,Eskimo_dog,0.179,True,Labrador_retriever,0.174,True,368.0,1882.0,2016,March,Sunday
709042156699303936,9.0,10.0,Klevin,,hotdog,0.827,False,Rottweiler,0.068,True,Labrador_retriever,0.049,True,1486.0,4352.0,2016,March,Sunday
708853462201716736,8.0,10.0,Lucy,,,,,,,,,,,595.0,1673.0,2016,March,Sunday
708845821941387268,9.0,10.0,NULL,pupper,schipperke,0.746,True,kelpie,0.168,True,Boston_bull,0.015,True,807.0,2749.0,2016,March,Sunday
708834316713893888,10.0,10.0,Malikai,,Eskimo_dog,0.284,True,giant_panda,0.218,False,malamute,0.18,True,454.0,1556.0,2016,March,Sunday
708810915978854401,10.0,10.0,Mister,,golden_retriever,0.976,True,Labrador_retriever,0.016,True,Norfolk_terrier,0.002,True,6283.0,15272.0,2016,March,Sunday
708738143638450176,11.0,10.0,Coco,,Pomeranian,0.933,True,Samoyed,0.057,True,West_Highland_white_terrier,0.001,True,744.0,2549.0,2016,March,Saturday
708711088997666817,11.0,10.0,Smokey,,tennis_ball,0.913,False,German_short-haired_pointer,0.053,True,Labrador_retriever,0.018,True,644.0,2348.0,2016,March,Saturday
708479650088034305,13.0,10.0,Bear,,Shih-Tzu,0.218,True,Lhasa,0.202,True,Norfolk_terrier,0.165,True,620.0,2349.0,2016,March,Saturday
708469915515297792,11.0,10.0,Bobble,,Chihuahua,0.748,True,toy_terrier,0.128,True,Pembroke,0.042,True,733.0,2863.0,2016,March,Saturday
708400866336894977,12.0,10.0,NULL,,,,,,,,,,,9109.0,14717.0,2016,March,Friday
708356463048204288,10.0,10.0,Oliver,,pug,0.871,True,French_bulldog,0.042,True,bath_towel,0.015,False,1204.0,3312.0,2016,March,Friday
708349470027751425,11.0,10.0,River,,muzzle,0.244,False,basenji,0.187,True,Boston_bull,0.093,True,679.0,2193.0,2016,March,Friday
708149363256774660,10.0,10.0,Jebberson,,Cardigan,0.351,True,basset,0.165,True,toy_terrier,0.08,True,1416.0,3996.0,2016,March,Friday
708130923141795840,11.0,10.0,NULL,,French_bulldog,0.71,True,Chihuahua,0.262,True,Cardigan,0.007,True,786.0,3109.0,2016,March,Friday
708119489313951744,9.0,10.0,Cooper,,Norwich_terrier,0.264,True,Norfolk_terrier,0.259,True,chow,0.097,True,900.0,2490.0,2016,March,Friday
708109389455101952,10.0,10.0,Remington,,Staffordshire_bullterrier,0.516,True,American_Staffordshire_terrier,0.236,True,kelpie,0.07,True,503.0,1808.0,2016,March,Friday
708026248782585858,13.0,10.0,NULL,,malinois,0.786,True,Chesapeake_Bay_retriever,0.069,True,Siamese_cat,0.029,False,1755.0,4078.0,2016,March,Thursday
707983188426153984,12.0,10.0,NULL,,,,,,,,,,,2.0,45.0,2016,March,Thursday
707969809498152960,11.0,10.0,Rufus,,toy_poodle,0.908,True,miniature_poodle,0.083,True,teddy,0.006,False,870.0,2495.0,2016,March,Thursday
707776935007539200,11.0,10.0,Sadie,,miniature_pinscher,0.89,True,toy_terrier,0.051,True,Chihuahua,0.018,True,875.0,3018.0,2016,March,Thursday
707741517457260545,10.0,10.0,NULL,,whippet,0.738,True,Italian_greyhound,0.192,True,American_Staffordshire_terrier,0.02,True,558.0,2296.0,2016,March,Thursday
707738799544082433,12.0,10.0,NULL,,,,,,,,,,,2213.0,3745.0,2016,March,Thursday
707629649552134146,10.0,10.0,NULL,,,,,,,,,,,788.0,2362.0,2016,March,Wednesday
707610948723478529,12.0,10.0,Harper,,golden_retriever,0.383,True,cocker_spaniel,0.166,True,Chesapeake_Bay_retriever,0.118,True,5750.0,15656.0,2016,March,Wednesday
707420581654872064,4.0,10.0,Keurig,,ram,0.518,False,kuvasz,0.149,True,Great_Pyrenees,0.106,True,637.0,2075.0,2016,March,Wednesday
707411934438625280,11.0,10.0,NULL,pupper,Lakeland_terrier,0.738,True,Airedale,0.029,True,giant_schnauzer,0.025,True,548.0,2122.0,2016,March,Wednesday
707387676719185920,10.0,10.0,Clarkus,,Chihuahua,0.888,True,Italian_greyhound,0.089,True,toy_terrier,0.016,True,1152.0,3229.0,2016,March,Wednesday
707377100785885184,9.0,10.0,NULL,,golden_retriever,0.637,True,bloodhound,0.095,True,cocker_spaniel,0.07,True,979.0,3020.0,2016,March,Wednesday
707315916783140866,10.0,10.0,Finnegus,pupper,Bernese_mountain_dog,0.979,True,Shetland_sheepdog,0.011,True,Appenzeller,0.004,True,583.0,2289.0,2016,March,Tuesday
707297311098011648,10.0,10.0,Cassie,,Blenheim_spaniel,0.371,True,Shih-Tzu,0.202,True,black-footed_ferret,0.102,False,713.0,2590.0,2016,March,Tuesday
707059547140169728,11.0,10.0,Cupcake,,Samoyed,0.897,True,Great_Pyrenees,0.039,True,kuvasz,0.02,True,620.0,2408.0,2016,March,Tuesday
707038192327901184,10.0,10.0,Kathmandu,,pug,0.642,True,llama,0.057,False,French_bulldog,0.054,True,721.0,2025.0,2016,March,Tuesday
707021089608753152,12.0,10.0,Tucker,,cocker_spaniel,0.56,True,golden_retriever,0.315,True,Pekinese,0.067,True,1229.0,3744.0,2016,March,Tuesday
707014260413456384,11.0,10.0,Ellie,,Chihuahua,0.584,True,Italian_greyhound,0.13,True,toy_terrier,0.089,True,546.0,2121.0,2016,March,Tuesday
706904523814649856,13.0,10.0,NULL,,,,,,,,,,,7143.0,13479.0,2016,March,Monday
706681918348251136,12.0,10.0,Katie,,toy_poodle,0.718,True,miniature_poodle,0.151,True,Norwich_terrier,0.047,True,896.0,3033.0,2016,March,Monday
706644897839910912,9.0,10.0,Shadow,,space_heater,0.138,False,Chihuahua,0.133,True,cougar,0.114,False,990.0,2358.0,2016,March,Monday
706538006853918722,11.0,10.0,Oliver,,chow,0.542,True,Pembroke,0.095,True,Pomeranian,0.085,True,1305.0,3204.0,2016,March,Sunday
706516534877929472,12.0,10.0,NULL,,golden_retriever,0.773,True,Labrador_retriever,0.072,True,golfcart,0.021,False,935.0,2881.0,2016,March,Sunday
706346369204748288,12.0,10.0,Koda,,Tibetan_mastiff,0.956,True,Rottweiler,0.025,True,Appenzeller,0.009,True,845.0,3184.0,2016,March,Sunday
706310011488698368,12.0,10.0,NULL,pupper,Pembroke,0.698,True,Chihuahua,0.106,True,bloodhound,0.062,True,7169.0,19606.0,2016,March,Sunday
706291001778950144,11.0,10.0,NULL,,Border_terrier,0.587,True,bull_mastiff,0.164,True,Staffordshire_bullterrier,0.105,True,439.0,1574.0,2016,March,Sunday
706265994973601792,11.0,10.0,Kara,,papillon,0.744,True,Pekinese,0.114,True,Saint_Bernard,0.048,True,852.0,2522.0,2016,March,Saturday
706169069255446529,12.0,10.0,NULL,,,,,,,,,,,2009.0,3602.0,2016,March,Saturday
706166467411222528,7.0,10.0,Dexter,,Samoyed,0.43,True,kuvasz,0.28,True,Great_Pyrenees,0.117,True,1460.0,4750.0,2016,March,Saturday
706153300320784384,13.0,10.0,Layla,,,,,,,,,,,346.0,1365.0,2016,March,Saturday
705975130514706432,10.0,10.0,Adele,pupper,Staffordshire_bullterrier,0.588,True,American_Staffordshire_terrier,0.281,True,bull_mastiff,0.095,True,667.0,2871.0,2016,March,Saturday
705970349788291072,12.0,10.0,Lucy,,golden_retriever,0.776,True,Labrador_retriever,0.112,True,chow,0.037,True,801.0,2936.0,2016,March,Saturday
705898680587526145,10.0,10.0,Max,,collie,0.808,True,Border_collie,0.059,True,groenendael,0.027,True,498.0,2194.0,2016,March,Friday
705786532653883392,11.0,10.0,NULL,pupper,web_site,0.55,False,Labrador_retriever,0.148,True,golden_retriever,0.148,True,469.0,1801.0,2016,March,Friday
705591895322394625,11.0,10.0,NULL,,basenji,0.877,True,Italian_greyhound,0.048,True,miniature_pinscher,0.036,True,1037.0,2925.0,2016,March,Friday
705475953783398401,12.0,10.0,Zara,,golden_retriever,0.909,True,Labrador_retriever,0.03,True,tennis_ball,0.005,False,833.0,2752.0,2016,March,Thursday
705442520700944385,12.0,10.0,Cooper,,Great_Pyrenees,0.309,True,kuvasz,0.225,True,seat_belt,0.202,False,1466.0,4080.0,2016,March,Thursday
705428427625635840,11.0,10.0,Ambrose,pupper,Chihuahua,0.775,True,quilt,0.073,False,Pembroke,0.022,True,1528.0,3528.0,2016,March,Thursday
705239209544720384,11.0,10.0,Jimothy,,Chihuahua,0.158,True,toy_terrier,0.09,True,Mexican_hairless,0.063,True,679.0,2779.0,2016,March,Thursday
705223444686888960,9.0,10.0,Bode,,Egyptian_cat,0.091,False,Chesapeake_Bay_retriever,0.077,True,Mexican_hairless,0.049,True,717.0,2385.0,2016,March,Thursday
705102439679201280,10.0,10.0,Terrenth,,collie,0.458,True,chow,0.279,True,Pomeranian,0.077,True,476.0,1969.0,2016,March,Wednesday
705066031337840642,12.0,10.0,Reese,,Airedale,0.869,True,Irish_terrier,0.028,True,otterhound,0.025,True,556.0,2020.0,2016,March,Wednesday
704871453724954624,12.0,10.0,NULL,,Norfolk_terrier,0.69,True,soft-coated_wheaten_terrier,0.101,True,Norwich_terrier,0.056,True,1019.0,3971.0,2016,March,Wednesday
704859558691414016,10.0,10.0,NULL,pupper,pug,0.284,True,teddy,0.156,False,mitten,0.139,False,477.0,2076.0,2016,March,Wednesday
704847917308362754,12.0,10.0,NULL,,golden_retriever,0.857,True,Labrador_retriever,0.135,True,Tibetan_mastiff,0.002,True,1373.0,4720.0,2016,March,Wednesday
704761120771465216,13.0,10.0,NULL,pupper,Siamese_cat,0.202,False,Chihuahua,0.1,True,basenji,0.072,True,2643.0,6154.0,2016,March,Tuesday
704499785726889984,12.0,10.0,NULL,,Chihuahua,0.377,True,Siamese_cat,0.098,False,Labrador_retriever,0.085,True,908.0,2670.0,2016,March,Tuesday
704491224099647488,13.0,10.0,NULL,,,,,,,,,,,71.0,691.0,2016,March,Tuesday
704480331685040129,11.0,10.0,Lucia,,Samoyed,0.979,True,Pomeranian,0.007,True,Arctic_fox,0.006,False,983.0,3157.0,2016,March,Tuesday
704364645503647744,12.0,10.0,Bisquick,,Pembroke,0.981,True,Cardigan,0.019,True,Chihuahua,0.0,True,3243.0,7368.0,2016,February,Monday
704347321748819968,10.0,10.0,Ralphson,pupper,teddy,0.233,False,feather_boa,0.088,False,Brittany_spaniel,0.083,True,314.0,1450.0,2016,February,Monday
704134088924532736,12.0,10.0,NULL,pupper,,,,,,,,,,413.0,1390.0,2016,February,Monday
703774238772166656,10.0,10.0,NULL,,Labrador_retriever,0.99,True,Chesapeake_Bay_retriever,0.008,True,curly-coated_retriever,0.001,True,406.0,1713.0,2016,February,Sunday
703769065844768768,10.0,10.0,NULL,,boxer,0.839,True,Greater_Swiss_Mountain_dog,0.089,True,bull_mastiff,0.032,True,1025.0,3022.0,2016,February,Sunday
703611486317502464,10.0,10.0,Scooter,pupper,Pembroke,0.756,True,basenji,0.127,True,Cardigan,0.08,True,1386.0,3553.0,2016,February,Saturday
703425003149250560,9.0,10.0,NULL,,miniature_pinscher,0.293,True,sleeping_bag,0.142,False,Italian_greyhound,0.071,True,1225.0,3508.0,2016,February,Saturday
703382836347330562,12.0,10.0,Charlie,,golden_retriever,0.946,True,standard_poodle,0.014,True,Tibetan_mastiff,0.012,True,1037.0,3232.0,2016,February,Saturday
703356393781329922,9.0,10.0,Socks,,Border_collie,0.895,True,collie,0.097,True,English_springer,0.003,True,347.0,1772.0,2016,February,Friday
703268521220972544,12.0,10.0,NULL,pupper,wool,0.525,False,fur_coat,0.236,False,kuvasz,0.038,True,495.0,1832.0,2016,February,Friday
703079050210877440,11.0,10.0,NULL,,Pembroke,0.779,True,Shetland_sheepdog,0.094,True,Cardigan,0.06,True,2811.0,6838.0,2016,February,Friday
702899151802126337,12.0,10.0,Luna,,,,,,,,,,,413.0,1489.0,2016,February,Thursday
702684942141153280,11.0,10.0,Lucy,,golden_retriever,0.514,True,Chesapeake_Bay_retriever,0.173,True,Brittany_spaniel,0.118,True,968.0,2996.0,2016,February,Thursday
702671118226825216,10.0,10.0,Rambo,,bloodhound,0.381,True,Sussex_spaniel,0.212,True,clumber,0.129,True,508.0,2024.0,2016,February,Thursday
702598099714314240,11.0,10.0,Sansa,pupper,kelpie,0.219,True,badger,0.134,False,Siamese_cat,0.074,False,3146.0,11363.0,2016,February,Wednesday
702539513671897089,12.0,10.0,NULL,,Pomeranian,0.714,True,Shih-Tzu,0.041,True,silky_terrier,0.033,True,876.0,2661.0,2016,February,Wednesday
702332542343577600,13.0,10.0,Rudy,,,,,,,,,,,1389.0,2941.0,2016,February,Wednesday
702321140488925184,12.0,10.0,NULL,,West_Highland_white_terrier,0.769,True,Scotch_terrier,0.064,True,Old_English_sheepdog,0.044,True,957.0,3039.0,2016,February,Wednesday
702276748847800320,11.0,10.0,NULL,,Boston_bull,0.697,True,French_bulldog,0.239,True,American_Staffordshire_terrier,0.02,True,696.0,2290.0,2016,February,Tuesday
702217446468493312,9.0,10.0,NULL,,golden_retriever,0.242,True,chow,0.227,True,cocker_spaniel,0.194,True,1229.0,4409.0,2016,February,Tuesday
701981390485725185,12.0,10.0,Fiji,,Pomeranian,0.491,True,weasel,0.131,False,Yorkshire_terrier,0.099,True,894.0,3172.0,2016,February,Tuesday
701952816642965504,11.0,10.0,Rilo,,toy_poodle,0.332,True,miniature_poodle,0.272,True,standard_poodle,0.169,True,934.0,3551.0,2016,February,Tuesday
701889187134500865,11.0,10.0,Bilbo,,French_bulldog,0.903,True,Staffordshire_bullterrier,0.023,True,soap_dispenser,0.012,False,1261.0,3257.0,2016,February,Monday
701805642395348998,11.0,10.0,NULL,pupper,,,,,,,,,,1514.0,3133.0,2016,February,Monday
701601587219795968,10.0,10.0,Coopson,,Chihuahua,0.994,True,Pembroke,0.002,True,toy_terrier,0.001,True,418.0,1929.0,2016,February,Monday
701570477911896070,9.0,10.0,Yoda,,Yorkshire_terrier,0.908,True,silky_terrier,0.077,True,Australian_terrier,0.008,True,,,2016,February,Monday
701545186879471618,10.0,10.0,Millie,pupper,Border_collie,0.281,True,Cardigan,0.113,True,toy_terrier,0.053,True,552.0,2459.0,2016,February,Sunday
701214700881756160,12.0,10.0,NULL,,Chihuahua,0.615,True,Pembroke,0.16,True,basenji,0.084,True,4652.0,11311.0,2016,February,Sunday
700890391244103680,11.0,10.0,Chet,,white_wolf,0.167,False,schipperke,0.122,True,West_Highland_white_terrier,0.119,True,512.0,2049.0,2016,February,Saturday
700864154249383937,12.0,10.0,NULL,pupper,kuvasz,0.806,True,Great_Pyrenees,0.187,True,Samoyed,0.003,True,563.0,2409.0,2016,February,Saturday
700847567345688576,10.0,10.0,Crouton,,Rhodesian_ridgeback,0.253,True,redbone,0.153,True,whippet,0.135,True,453.0,2286.0,2016,February,Saturday
700747788515020802,11.0,10.0,very,,Great_Pyrenees,0.481,True,Samoyed,0.312,True,Maltese_dog,0.075,True,8481.0,21080.0,2016,February,Friday
700518061187723268,10.0,10.0,Vincent,,American_Staffordshire_terrier,0.57,True,Staffordshire_bullterrier,0.211,True,Chihuahua,0.122,True,723.0,2407.0,2016,February,Friday
700505138482569216,12.0,10.0,Kaia,,bath_towel,0.45,False,Norwegian_elkhound,0.16,True,Great_Dane,0.049,True,524.0,2117.0,2016,February,Friday
700462010979500032,6.0,10.0,Murphy,,hamster,0.679,False,Pomeranian,0.11,True,Angora,0.104,False,1631.0,3793.0,2016,February,Thursday
700167517596164096,10.0,10.0,Dotsy,,beagle,0.163,True,Pembroke,0.12,True,Siberian_husky,0.11,True,660.0,2439.0,2016,February,Thursday
700151421916807169,11.0,10.0,NULL,pupper,tennis_ball,0.328,False,Italian_greyhound,0.177,True,Staffordshire_bullterrier,0.134,True,611.0,2062.0,2016,February,Thursday
700143752053182464,10.0,10.0,NULL,pupper,golden_retriever,0.532,True,crossword_puzzle,0.104,False,binder,0.1,False,2450.0,6949.0,2016,February,Thursday
700029284593901568,10.0,10.0,Coops,,West_Highland_white_terrier,0.727,True,Maltese_dog,0.177,True,Dandie_Dinmont,0.07,True,532.0,1922.0,2016,February,Wednesday
700002074055016451,9.0,10.0,Thumas,,Chihuahua,0.369,True,schipperke,0.243,True,pug,0.162,True,1206.0,3040.0,2016,February,Wednesday
699801817392291840,11.0,10.0,Cooper,pupper,golden_retriever,0.809,True,Irish_setter,0.042,True,Labrador_retriever,0.024,True,852.0,2785.0,2016,February,Wednesday
